scenario_id,hour,baseline_cores,baseline_energy_core_hours,flexible_window_energy_core_hours,arrival_work_core_hours,due_work_core_hours,cumulative_arrived_core_hours,cumulative_due_core_hours
0,68,173100.272538,173100.272538,1337402.784485,173100.272538,165939.058319,42004848.726353,40833385.000188
0,69,207839.234174,207839.234174,1379302.96034,207839.234174,280744.082024,42212687.960527,41114129.082212
0,70,254797.357321,254797.357321,1353356.235637,254797.357321,232944.52808,42467485.317848,41347073.610292
0,71,281081.764858,281081.764858,1401493.472415,281081.764858,173312.955938,42748567.082706,41520386.56623
0,72,379667.688792,379667.688792,1607848.20527,379667.688792,132709.238858,43128234.771498,41653095.805088
0,73,502088.615395,502088.615395,1977227.581806,502088.615395,178652.648727,43630323.386893,41831748.453815
0,74,323461.714307,323461.714307,2122036.647386,323461.714307,173100.272538,43953785.1012,42004848.726353
0,75,481964.386615,481964.386615,2430900.761462,481964.386615,207839.234174,44435749.487815,42212687.960527
0,76,481165.571081,481165.571081,2704227.098369,481165.571081,254797.357321,44916915.058896,42467485.317848
0,77,1352148.574868,1352148.574868,3801578.315916,1352148.574868,281081.764858,46269063.633764,42748567.082706
0,78,1400727.024771,1400727.024771,4921223.575829,1400727.024771,379667.688792,47669790.658535,43128234.771498
0,79,628254.591114,628254.591114,5169810.478151,628254.591114,502088.615395,48298045.249649,43630323.386893
0,80,442492.674182,442492.674182,5110214.536938,442492.674182,323461.714307,48740537.923831,43953785.1012
0,81,585024.596379,585024.596379,5371777.419009,585024.596379,481964.386615,49325562.52021,44435749.487815
0,82,460021.39177,460021.39177,5349834.424165,460021.39177,481165.571081,49785583.91198,44916915.058896
0,83,679999.353282,679999.353282,5548668.206367,679999.353282,1352148.574868,50465583.265262,46269063.633764
0,84,470237.810792,470237.810792,4666757.442291,470237.810792,1400727.024771,50935821.076054,47669790.658535
0,85,496996.244805,496996.244805,3763026.662324,496996.244805,628254.591114,51432817.320859,48298045.249649
0,86,566637.966893,566637.966893,3701410.038103,566637.966893,442492.674182,51999455.287752,48740537.923831
0,87,719349.347805,719349.347805,3978266.711725,719349.347805,585024.596379,52718804.635557,49325562.52021
0,88,520801.098023,520801.098023,3914043.213369,520801.098023,460021.39177,53239605.73358,49785583.91198
0,89,650908.35802,650908.35802,4104930.179618,650908.35802,679999.353282,53890514.0916,50465583.265262
0,90,294116.987849,294116.987849,3719047.814185,294116.987849,470237.810792,54184631.079449,50935821.076054
0,91,350794.324312,350794.324312,3599604.327706,350794.324312,496996.244805,54535425.403761,51432817.320859
0,92,340039.223593,340039.223593,3442647.306494,340039.223593,566637.966893,54875464.627354,51999455.287752
0,93,521676.045793,521676.045793,3397685.385394,521676.045793,719349.347805,55397140.673147,52718804.635557
0,94,469890.802245,469890.802245,3148226.839834,469890.802245,520801.098023,55867031.475392,53239605.73358
0,95,221170.701835,221170.701835,2848596.443647,221170.701835,650908.35802,56088202.177227,53890514.0916
0,96,416855.168551,416855.168551,2614543.254179,416855.168551,294116.987849,56505057.345778,54184631.079449
0,97,640640.533823,640640.533823,2961066.800153,640640.533823,350794.324312,57145697.879601,54535425.403761
0,98,392220.512035,392220.512035,3002492.987876,392220.512035,340039.223593,57537918.391636,54875464.627354
0,99,592201.51937,592201.51937,3254655.283654,592201.51937,521676.045793,58130119.911006,55397140.673147
0,100,618113.441563,618113.441563,3351092.679424,618113.441563,469890.802245,58748233.352569,55867031.475392
0,101,1812670.230748,1812670.230748,4693872.107927,1812670.230748,221170.701835,60560903.583317,56088202.177227
0,102,1466829.729807,1466829.729807,5939531.135899,1466829.729807,416855.168551,62027733.313124,56505057.345778
0,103,1187576.52657,1187576.52657,6710252.493918,1187576.52657,640640.533823,63215309.839694,57145697.879601
0,104,1249165.264381,1249165.264381,7318777.224475,1249165.264381,392220.512035,64464475.104075,57537918.391636
0,105,846238.89834,846238.89834,7772795.61078,846238.89834,592201.51937,65310714.002415,58130119.911006
0,106,327128.037048,327128.037048,7507722.128458,327128.037048,618113.441563,65637842.039463,58748233.352569
0,107,625039.571184,625039.571184,7514648.258078,625039.571184,1812670.230748,66262881.610647,60560903.583317
0,108,1719493.341622,1719493.341622,7421471.368952,1719493.341622,1466829.729807,67982374.952269,62027733.313124
0,109,1811538.724532,1811538.724532,7766180.363676,1811538.724532,1187576.52657,69793913.676801,63215309.839694
0,110,1808718.240451,1808718.240451,8387322.077558,1808718.240451,1249165.264381,71602631.917252,64464475.104075
0,111,585016.883818,585016.883818,7723173.696995,585016.883818,846238.89834,72187648.80107,65310714.002415
0,112,329899.952932,329899.952932,7206834.751587,329899.952932,327128.037048,72517548.754002,65637842.039463
0,113,257033.28745,257033.28745,7136740.001989,257033.28745,625039.571184,72774582.041452,66262881.610647
0,114,172771.588038,172771.588038,6684472.018843,172771.588038,1719493.341622,72947353.62949,67982374.952269
0,115,193252.950342,193252.950342,5158231.627564,193252.950342,1811538.724532,73140606.579832,69793913.676801
0,116,213848.382774,213848.382774,3560541.285806,213848.382774,1808718.240451,73354454.962606,71602631.917252
0,117,210932.426383,210932.426383,1962755.471738,210932.426383,585016.883818,73565387.388989,72187648.80107
0,118,280154.944331,280154.944331,1657893.53225,280154.944331,329899.952932,73845542.33332,72517548.754002
0,119,249308.927252,249308.927252,1577302.50657,249308.927252,257033.28745,74094851.260572,72774582.041452
0,120,600570.175304,600570.175304,1920839.394424,600570.175304,172771.588038,74695421.435876,72947353.62949
0,121,869898.230898,869898.230898,2617966.037283,869898.230898,193252.950342,75565319.666774,73140606.579832
0,122,442261.89492,442261.89492,2866974.981862,442261.89492,213848.382774,76007581.561694,73354454.962606
0,123,475560.637151,475560.637151,3128687.236238,475560.637151,210932.426383,76483142.198845,73565387.388989
0,124,488522.811636,488522.811636,3406277.621491,488522.811636,280154.944331,76971665.010481,73845542.33332
0,125,586895.998728,586895.998728,3713018.675888,586895.998728,249308.927252,77558561.009209,74094851.260572
0,126,2109625.101706,2109625.101706,5573334.850342,2109625.101706,600570.175304,79668186.110915,74695421.435876
0,127,899154.091557,899154.091557,5871918.766595,899154.091557,869898.230898,80567340.202472,75565319.666774
0,128,441882.367872,441882.367872,5443902.90357,441882.367872,442261.89492,81009222.570344,76007581.561694
0,129,539144.697532,539144.697532,5540785.706182,539144.697532,475560.637151,81548367.267876,76483142.198845
0,130,321760.823029,321760.823029,5386985.89206,321760.823029,488522.811636,81870128.090905,76971665.010481
0,131,325581.224853,325581.224853,5224044.305278,325581.224853,586895.998728,82195709.315758,77558561.009209
0,132,293339.762843,293339.762843,4930488.069393,293339.762843,2109625.101706,82489049.078601,79668186.110915
0,133,199081.826368,199081.826368,3019944.794055,199081.826368,899154.091557,82688130.904969,80567340.202472
0,134,165939.058319,165939.058319,2286729.760817,165939.058319,441882.367872,82854069.963288,81009222.570344
0,135,280744.082024,280744.082024,2125591.474969,280744.082024,539144.697532,83134814.045312,81548367.267876
0,136,232944.52808,232944.52808,1819391.305517,232944.52808,321760.823029,83367758.573392,81870128.090905
0,137,173312.955938,173312.955938,1670943.438425,173312.955938,325581.224853,83541071.52933,82195709.315758
0,138,132709.238858,132709.238858,1478071.452431,132709.238858,293339.762843,83673780.768188,82489049.078601
0,139,178652.648727,178652.648727,1363384.338315,178652.648727,199081.826368,83852433.416915,82688130.904969
0,140,173100.272538,173100.272538,1337402.784485,173100.272538,165939.058319,84025533.689453,82854069.963288
0,141,207839.234174,207839.234174,1379302.96034,207839.234174,280744.082024,84233372.923627,83134814.045312
0,142,254797.357321,254797.357321,1353356.235637,254797.357321,232944.52808,84488170.280948,83367758.573392
0,143,281081.764858,281081.764858,1401493.472415,281081.764858,173312.955938,84769252.045806,83541071.52933
0,144,416855.168551,416855.168551,1645035.685029,416855.168551,132709.238858,85186107.214357,83673780.768188
0,145,640640.533823,640640.533823,2152966.979994,640640.533823,178652.648727,85826747.74818,83852433.416915
0,146,392220.512035,392220.512035,2366534.843301,392220.512035,173100.272538,86218968.260215,84025533.689453
0,147,592201.51937,592201.51937,2785636.090134,592201.51937,207839.234174,86811169.779585,84233372.923627
0,148,618113.441563,618113.441563,3195910.297523,618113.441563,254797.357321,87429283.221148,84488170.280948
0,149,1812670.230748,1812670.230748,4753783.17095,1812670.230748,281081.764858,89241953.451896,84769252.045806
0,150,1466829.729807,1466829.729807,5939531.135899,1466829.729807,416855.168551,90708783.181703,85186107.214357
0,151,1187576.52657,1187576.52657,6710252.493918,1187576.52657,640640.533823,91896359.708273,85826747.74818
0,152,1249165.264381,1249165.264381,7318777.224475,1249165.264381,392220.512035,93145524.972654,86218968.260215
0,153,846238.89834,846238.89834,7772795.61078,846238.89834,592201.51937,93991763.870994,86811169.779585
0,154,327128.037048,327128.037048,7507722.128458,327128.037048,618113.441563,94318891.908042,87429283.221148
0,155,625039.571184,625039.571184,7514648.258078,625039.571184,1812670.230748,94943931.479226,89241953.451896
0,156,1719493.341622,1719493.341622,7421471.368952,1719493.341622,1466829.729807,96663424.820848,90708783.181703
0,157,1811538.724532,1811538.724532,7766180.363676,1811538.724532,1187576.52657,98474963.54538,91896359.708273
0,158,1808718.240451,1808718.240451,8387322.077558,1808718.240451,1249165.264381,100283681.785831,93145524.972654
0,159,585016.883818,585016.883818,7723173.696995,585016.883818,846238.89834,100868698.669649,93991763.870994
0,160,329899.952932,329899.952932,7206834.751587,329899.952932,327128.037048,101198598.622581,94318891.908042
0,161,257033.28745,257033.28745,7136740.001989,257033.28745,625039.571184,101455631.910031,94943931.479226
0,162,172771.588038,172771.588038,6684472.018843,172771.588038,1719493.341622,101628403.498069,96663424.820848
0,163,193252.950342,193252.950342,5158231.627564,193252.950342,1811538.724532,101821656.448411,98474963.54538
0,164,213848.382774,213848.382774,3560541.285806,213848.382774,1808718.240451,102035504.831185,100283681.785831
0,165,210932.426383,210932.426383,1962755.471738,210932.426383,585016.883818,102246437.257568,100868698.669649
0,166,280154.944331,280154.944331,1657893.53225,280154.944331,329899.952932,102526592.201899,101198598.622581
0,167,249308.927252,249308.927252,1577302.50657,249308.927252,257033.28745,102775901.129151,101455631.910031
0,168,600570.175304,600570.175304,1920839.394424,600570.175304,172771.588038,103376471.304455,101628403.498069
0,169,869898.230898,869898.230898,2617966.037283,869898.230898,193252.950342,104246369.535353,101821656.448411
0,170,442261.89492,442261.89492,2866974.981862,442261.89492,213848.382774,104688631.430273,102035504.831185
0,171,475560.637151,475560.637151,3128687.236238,475560.637151,210932.426383,105164192.067424,102246437.257568
0,172,488522.811636,488522.811636,3406277.621491,488522.811636,280154.944331,105652714.87906,102526592.201899
0,173,586895.998728,586895.998728,3713018.675888,586895.998728,249308.927252,106239610.877788,102775901.129151
0,174,2109625.101706,2109625.101706,5573334.850342,2109625.101706,600570.175304,108349235.979494,103376471.304455
0,175,899154.091557,899154.091557,5871918.766595,899154.091557,869898.230898,109248390.071051,104246369.535353
0,176,441882.367872,441882.367872,5443902.90357,441882.367872,442261.89492,109690272.438923,104688631.430273
0,177,539144.697532,539144.697532,5540785.706182,539144.697532,475560.637151,110229417.136455,105164192.067424
0,178,321760.823029,321760.823029,5386985.89206,321760.823029,488522.811636,110551177.959484,105652714.87906
0,179,325581.224853,325581.224853,5224044.305278,325581.224853,586895.998728,110876759.184337,106239610.877788
0,180,293339.762843,293339.762843,4930488.069393,293339.762843,2109625.101706,111170098.94718,108349235.979494
0,181,199081.826368,199081.826368,3019944.794055,199081.826368,899154.091557,111369180.773548,109248390.071051
0,182,165939.058319,165939.058319,2286729.760817,165939.058319,441882.367872,111535119.831867,109690272.438923
0,183,280744.082024,280744.082024,2125591.474969,280744.082024,539144.697532,111815863.913891,110229417.136455
0,184,232944.52808,232944.52808,1819391.305517,232944.52808,321760.823029,112048808.441971,110551177.959484
0,185,173312.955938,173312.955938,1670943.438425,173312.955938,325581.224853,112222121.397909,110876759.184337
0,186,132709.238858,132709.238858,1478071.452431,132709.238858,293339.762843,112354830.636767,111170098.94718
0,187,178652.648727,178652.648727,1363384.338315,178652.648727,199081.826368,112533483.285494,111369180.773548
0,188,173100.272538,173100.272538,1337402.784485,173100.272538,165939.058319,112706583.558032,111535119.831867
0,189,207839.234174,207839.234174,1379302.96034,207839.234174,280744.082024,112914422.792206,111815863.913891
0,190,254797.357321,254797.357321,1353356.235637,254797.357321,232944.52808,113169220.149527,112048808.441971
0,191,281081.764858,281081.764858,1401493.472415,281081.764858,173312.955938,113450301.914385,112222121.397909
0,192,681029.242389,681029.242389,1909209.758866,681029.242389,132709.238858,114131331.156774,112354830.636767
0,193,583389.299705,583389.299705,2359889.819713,583389.299705,178652.648727,114714720.456479,112533483.285494
0,194,381840.790854,381840.790854,2563077.961839,381840.790854,173100.272538,115096561.247333,112706583.558032
0,195,506251.437097,506251.437097,2896229.126398,506251.437097,207839.234174,115602812.68443,112914422.792206
0,196,580552.226351,580552.226351,3268942.118575,580552.226351,254797.357321,116183364.910781,113169220.149527
0,197,972113.491621,972113.491621,3986258.252875,972113.491621,281081.764858,117155478.402402,113450301.914385
0,198,1069553.062874,1069553.062874,4774729.550891,1069553.062874,681029.242389,118225031.465276,114131331.156774
0,199,663877.835671,663877.835671,4757578.144173,663877.835671,583389.299705,118888909.300947,114714720.456479
0,200,516835.771361,516835.771361,4691024.615828,516835.771361,381840.790854,119405745.072308,115096561.247333
0,201,415982.775467,415982.775467,4725166.600442,415982.775467,506251.437097,119821727.847775,115602812.68443
0,202,463210.157108,463210.157108,4682125.320453,463210.157108,580552.226351,120284938.004883,116183364.910781
0,203,831597.860379,831597.860379,4933170.954481,831597.860379,972113.491621,121116535.865262,117155478.402402
0,204,499901.705349,499901.705349,4460959.168208,499901.705349,1069553.062874,121616437.570611,118225031.465276
0,205,309278.015727,309278.015727,3700684.121062,309278.015727,663877.835671,121925715.586338,118888909.300947
0,206,393128.753229,393128.753229,3429935.038619,393128.753229,516835.771361,122318844.339567,119405745.072308
0,207,622477.810228,622477.810228,3535577.077486,622477.810228,415982.775467,122941322.149795,119821727.847775
0,208,613521.462241,613521.462241,3733115.76426,613521.462241,463210.157108,123554843.612036,120284938.004883
0,209,371897.88254,371897.88254,3641803.489692,371897.88254,831597.860379,123926741.494576,121116535.865262
0,210,353779.025275,353779.025275,3163984.654589,353779.025275,499901.705349,124280520.519851,121616437.570611
0,211,381745.43335,381745.43335,3045828.38259,381745.43335,309278.015727,124662265.953201,121925715.586338
0,212,374900.486555,374900.486555,3111450.853418,374900.486555,393128.753229,125037166.439756,122318844.339567
0,213,512658.688817,512658.688817,3230980.789006,512658.688817,622477.810228,125549825.128573,122941322.149795
0,214,434854.524208,434854.524208,3043357.502986,434854.524208,613521.462241,125984679.652781,123554843.612036
0,215,502977.524008,502977.524008,2932813.564754,502977.524008,371897.88254,126487657.176789,123926741.494576
0,216,382499.931499,382499.931499,2943415.613713,382499.931499,353779.025275,126870157.108288,124280520.519851
0,217,376081.812756,376081.812756,2965718.401193,376081.812756,381745.43335,127246238.921044,124662265.953201
0,218,371232.900744,371232.900744,2955205.868587,371232.900744,374900.486555,127617471.821788,125037166.439756
0,219,368496.874587,368496.874587,2948802.25662,368496.874587,512658.688817,127985968.696375,125549825.128573
0,220,485485.640692,485485.640692,2921629.208495,485485.640692,434854.524208,128471454.337067,125984679.652781
0,221,722462.944864,722462.944864,3209237.629151,722462.944864,502977.524008,129193917.281931,126487657.176789
0,222,1361953.386795,1361953.386795,4068213.491938,1361953.386795,382499.931499,130555870.668726,126870157.108288
0,223,637677.215284,637677.215284,4323390.775723,637677.215284,376081.812756,131193547.88401,127246238.921044
0,224,812170.256126,812170.256126,4759479.219093,812170.256126,371232.900744,132005718.140136,127617471.821788
0,225,867270.208338,867270.208338,5255516.526687,867270.208338,368496.874587,132872988.348474,127985968.696375
0,226,665013.405813,665013.405813,5552033.057913,665013.405813,485485.640692,133538001.754287,128471454.337067
0,227,508459.899675,508459.899675,5575007.316896,508459.899675,722462.944864,134046461.653962,129193917.281931
0,228,501531.867406,501531.867406,5354076.239437,501531.867406,1361953.386795,134547993.521368,130555870.668726
0,229,687002.629043,687002.629043,4679125.481685,687002.629043,637677.215284,135234996.150411,131193547.88401
0,230,479971.902671,479971.902671,4521420.169073,479971.902671,812170.256126,135714968.053082,132005718.140136
0,231,503749.296317,503749.296317,4212999.209263,503749.296317,867270.208338,136218717.349399,132872988.348474
0,232,754466.147607,754466.147607,4100195.148533,754466.147607,665013.405813,136973183.497006,133538001.754287
0,233,980275.118919,980275.118919,4415456.861639,980275.118919,508459.899675,137953458.615925,134046461.653962
0,234,294330.486638,294330.486638,4201327.448602,294330.486638,501531.867406,138247789.102563,134547993.521368
0,235,350213.515442,350213.515442,4050009.096638,350213.515442,687002.629043,138598002.618005,135234996.150411
0,236,444799.38009,444799.38009,3807805.847685,444799.38009,479971.902671,139042801.998095,135714968.053082
0,237,546975.952062,546975.952062,3874809.897076,546975.952062,503749.296317,139589777.950157,136218717.349399
0,238,563273.816498,563273.816498,3934334.417257,563273.816498,754466.147607,140153051.766655,136973183.497006
0,239,353257.522192,353257.522192,3533125.791842,353257.522192,980275.118919,140506309.288847,137953458.615925
0,240,600570.175304,600570.175304,3153420.848226,600570.175304,294330.486638,141106879.464151,138247789.102563
0,241,869898.230898,869898.230898,3728988.592486,869898.230898,350213.515442,141976777.695049,138598002.618005
0,242,442261.89492,442261.89492,3821036.971964,442261.89492,444799.38009,142419039.589969,139042801.998095
0,243,475560.637151,475560.637151,3851798.229024,475560.637151,546975.952062,142894600.22712,139589777.950157
0,244,488522.811636,488522.811636,3793345.088597,488522.811636,563273.816498,143383123.038756,140153051.766655
0,245,586895.998728,586895.998728,3816967.270828,586895.998728,353257.522192,143970019.037484,140506309.288847
0,246,2109625.101706,2109625.101706,5573334.850342,2109625.101706,600570.175304,146079644.13919,141106879.464151
0,247,899154.091557,899154.091557,5871918.766595,899154.091557,869898.230898,146978798.230747,141976777.695049
0,248,441882.367872,441882.367872,5443902.90357,441882.367872,442261.89492,147420680.598619,142419039.589969
0,249,539144.697532,539144.697532,5540785.706182,539144.697532,475560.637151,147959825.296151,142894600.22712
0,250,321760.823029,321760.823029,5386985.89206,321760.823029,488522.811636,148281586.11918,143383123.038756
0,251,325581.224853,325581.224853,5224044.305278,325581.224853,586895.998728,148607167.344033,143970019.037484
0,252,293339.762843,293339.762843,4930488.069393,293339.762843,2109625.101706,148900507.106876,146079644.13919
0,253,199081.826368,199081.826368,3019944.794055,199081.826368,899154.091557,149099588.933244,146978798.230747
0,254,165939.058319,165939.058319,2286729.760817,165939.058319,441882.367872,149265527.991563,147420680.598619
0,255,280744.082024,280744.082024,2125591.474969,280744.082024,539144.697532,149546272.073587,147959825.296151
0,256,232944.52808,232944.52808,1819391.305517,232944.52808,321760.823029,149779216.601667,148281586.11918
0,257,173312.955938,173312.955938,1670943.438425,173312.955938,325581.224853,149952529.557605,148607167.344033
0,258,132709.238858,132709.238858,1478071.452431,132709.238858,293339.762843,150085238.796463,148900507.106876
0,259,178652.648727,178652.648727,1363384.338315,178652.648727,199081.826368,150263891.44519,149099588.933244
0,260,173100.272538,173100.272538,1337402.784485,173100.272538,165939.058319,150436991.717728,149265527.991563
0,261,207839.234174,207839.234174,1379302.96034,207839.234174,280744.082024,150644830.951902,149546272.073587
0,262,254797.357321,254797.357321,1353356.235637,254797.357321,232944.52808,150899628.309223,149779216.601667
0,263,281081.764858,281081.764858,1401493.472415,281081.764858,173312.955938,151180710.074081,149952529.557605
0,264,379667.688792,379667.688792,1607848.20527,379667.688792,132709.238858,151560377.762873,150085238.796463
0,265,502088.615395,502088.615395,1977227.581806,502088.615395,178652.648727,152062466.378268,150263891.44519
0,266,323461.714307,323461.714307,2122036.647386,323461.714307,173100.272538,152385928.092575,150436991.717728
0,267,481964.386615,481964.386615,2430900.761462,481964.386615,207839.234174,152867892.47919,150644830.951902
0,268,481165.571081,481165.571081,2704227.098369,481165.571081,254797.357321,153349058.050271,150899628.309223
0,269,1352148.574868,1352148.574868,3801578.315916,1352148.574868,281081.764858,154701206.625139,151180710.074081
0,270,1400727.024771,1400727.024771,4921223.575829,1400727.024771,379667.688792,156101933.64991,151560377.762873
0,271,628254.591114,628254.591114,5169810.478151,628254.591114,502088.615395,156730188.241024,152062466.378268
0,272,442492.674182,442492.674182,5110214.536938,442492.674182,323461.714307,157172680.915206,152385928.092575
0,273,585024.596379,585024.596379,5371777.419009,585024.596379,481964.386615,157757705.511585,152867892.47919
0,274,460021.39177,460021.39177,5349834.424165,460021.39177,481165.571081,158217726.903355,153349058.050271
0,275,679999.353282,679999.353282,5548668.206367,679999.353282,1352148.574868,158897726.256637,154701206.625139
0,276,470237.810792,470237.810792,4666757.442291,470237.810792,1400727.024771,159367964.067429,156101933.64991
0,277,496996.244805,496996.244805,3763026.662324,496996.244805,628254.591114,159864960.312234,156730188.241024
0,278,566637.966893,566637.966893,3701410.038103,566637.966893,442492.674182,160431598.279127,157172680.915206
0,279,719349.347805,719349.347805,3978266.711725,719349.347805,585024.596379,161150947.626932,157757705.511585
0,280,520801.098023,520801.098023,3914043.213369,520801.098023,460021.39177,161671748.724955,158217726.903355
0,281,650908.35802,650908.35802,4104930.179618,650908.35802,679999.353282,162322657.082975,158897726.256637
0,282,294116.987849,294116.987849,3719047.814185,294116.987849,470237.810792,162616774.070824,159367964.067429
0,283,350794.324312,350794.324312,3599604.327706,350794.324312,496996.244805,162967568.395136,159864960.312234
0,284,340039.223593,340039.223593,3442647.306494,340039.223593,566637.966893,163307607.618729,160431598.279127
0,285,521676.045793,521676.045793,3397685.385394,521676.045793,719349.347805,163829283.664522,161150947.626932
0,286,469890.802245,469890.802245,3148226.839834,469890.802245,520801.098023,164299174.466767,161671748.724955
0,287,221170.701835,221170.701835,2848596.443647,221170.701835,650908.35802,164520345.168602,162322657.082975
0,288,681029.242389,681029.242389,2878717.328016,681029.242389,294116.987849,165201374.410991,162616774.070824
0,289,583389.299705,583389.299705,3167989.639872,583389.299705,350794.324312,165784763.710696,162967568.395136
0,290,381840.790854,381840.790854,3199036.106414,381840.790854,340039.223593,166166604.50155,163307607.618729
0,291,506251.437097,506251.437097,3365248.319918,506251.437097,521676.045793,166672855.938647,163829283.664522
0,292,580552.226351,580552.226351,3424124.500476,580552.226351,469890.802245,167253408.164998,164299174.466767
0,293,972113.491621,972113.491621,3926347.189852,972113.491621,221170.701835,168225521.656619,164520345.168602
0,294,1069553.062874,1069553.062874,4774729.550891,1069553.062874,681029.242389,169295074.719493,165201374.410991
0,295,663877.835671,663877.835671,4757578.144173,663877.835671,583389.299705,169958952.555164,165784763.710696
0,296,516835.771361,516835.771361,4691024.615828,516835.771361,381840.790854,170475788.326525,166166604.50155
0,297,415982.775467,415982.775467,4725166.600442,415982.775467,506251.437097,170891771.101992,166672855.938647
0,298,463210.157108,463210.157108,4682125.320453,463210.157108,580552.226351,171354981.2591,167253408.164998
0,299,831597.860379,831597.860379,4933170.954481,831597.860379,972113.491621,172186579.119479,168225521.656619
0,300,499901.705349,499901.705349,4460959.168208,499901.705349,1069553.062874,172686480.824828,169295074.719493
0,301,309278.015727,309278.015727,3700684.121062,309278.015727,663877.835671,172995758.840555,169958952.555164
0,302,393128.753229,393128.753229,3429935.038619,393128.753229,516835.771361,173388887.593784,170475788.326525
0,303,622477.810228,622477.810228,3535577.077486,622477.810228,415982.775467,174011365.404012,170891771.101992
0,304,613521.462241,613521.462241,3733115.76426,613521.462241,463210.157108,174624886.866253,171354981.2591
0,305,371897.88254,371897.88254,3641803.489692,371897.88254,831597.860379,174996784.748793,172186579.119479
0,306,353779.025275,353779.025275,3163984.654589,353779.025275,499901.705349,175350563.774068,172686480.824828
0,307,381745.43335,381745.43335,3045828.38259,381745.43335,309278.015727,175732309.207418,172995758.840555
0,308,374900.486555,374900.486555,3111450.853418,374900.486555,393128.753229,176107209.693973,173388887.593784
0,309,512658.688817,512658.688817,3230980.789006,512658.688817,622477.810228,176619868.38279,174011365.404012
0,310,434854.524208,434854.524208,3043357.502986,434854.524208,613521.462241,177054722.906998,174624886.866253
0,311,502977.524008,502977.524008,2932813.564754,502977.524008,371897.88254,177557700.431006,174996784.748793
0,312,382499.931499,382499.931499,2943415.613713,382499.931499,353779.025275,177940200.362505,175350563.774068
0,313,376081.812756,376081.812756,2965718.401193,376081.812756,381745.43335,178316282.175261,175732309.207418
0,314,371232.900744,371232.900744,2955205.868587,371232.900744,374900.486555,178687515.076005,176107209.693973
0,315,368496.874587,368496.874587,2948802.25662,368496.874587,512658.688817,179056011.950592,176619868.38279
0,316,485485.640692,485485.640692,2921629.208495,485485.640692,434854.524208,179541497.591284,177054722.906998
0,317,722462.944864,722462.944864,3209237.629151,722462.944864,502977.524008,180263960.536148,177557700.431006
0,318,1361953.386795,1361953.386795,4068213.491938,1361953.386795,382499.931499,181625913.922943,177940200.362505
0,319,637677.215284,637677.215284,4323390.775723,637677.215284,376081.812756,182263591.138227,178316282.175261
0,320,812170.256126,812170.256126,4759479.219093,812170.256126,371232.900744,183075761.394353,178687515.076005
0,321,867270.208338,867270.208338,5255516.526687,867270.208338,368496.874587,183943031.602691,179056011.950592
0,322,665013.405813,665013.405813,5552033.057913,665013.405813,485485.640692,184608045.008504,179541497.591284
0,323,508459.899675,508459.899675,5575007.316896,508459.899675,722462.944864,185116504.908179,180263960.536148
0,324,501531.867406,501531.867406,5354076.239437,501531.867406,1361953.386795,185618036.775585,181625913.922943
0,325,687002.629043,687002.629043,4679125.481685,687002.629043,637677.215284,186305039.404628,182263591.138227
0,326,479971.902671,479971.902671,4521420.169073,479971.902671,812170.256126,186785011.307299,183075761.394353
0,327,503749.296317,503749.296317,4212999.209263,503749.296317,867270.208338,187288760.603616,183943031.602691
0,328,754466.147607,754466.147607,4100195.148533,754466.147607,665013.405813,188043226.751223,184608045.008504
0,329,980275.118919,980275.118919,4415456.861639,980275.118919,508459.899675,189023501.870142,185116504.908179
0,330,294330.486638,294330.486638,4201327.448602,294330.486638,501531.867406,189317832.35678,185618036.775585
0,331,350213.515442,350213.515442,4050009.096638,350213.515442,687002.629043,189668045.872222,186305039.404628
0,332,444799.38009,444799.38009,3807805.847685,444799.38009,479971.902671,190112845.252312,186785011.307299
0,333,546975.952062,546975.952062,3874809.897076,546975.952062,503749.296317,190659821.204374,187288760.603616
0,334,563273.816498,563273.816498,3934334.417257,563273.816498,754466.147607,191223095.020872,188043226.751223
0,335,353257.522192,353257.522192,3533125.791842,353257.522192,980275.118919,191576352.543064,189023501.870142
0,336,379667.688792,379667.688792,2932518.361714,379667.688792,294330.486638,191956020.231856,189317832.35678
0,337,502088.615395,502088.615395,3140276.490471,502088.615395,350213.515442,192458108.847251,189668045.872222
0,338,323461.714307,323461.714307,3113524.689337,323461.714307,444799.38009,192781570.561558,190112845.252312
0,339,481964.386615,481964.386615,3150689.695861,481964.386615,546975.952062,193263534.948173,190659821.204374
0,340,481165.571081,481165.571081,3084879.314879,481165.571081,563273.816498,193744700.519254,191223095.020872
0,341,1352148.574868,1352148.574868,3873754.07325,1352148.574868,353257.522192,195096849.094122,191576352.543064
0,342,1400727.024771,1400727.024771,4921223.575829,1400727.024771,379667.688792,196497576.118893,191956020.231856
0,343,628254.591114,628254.591114,5169810.478151,628254.591114,502088.615395,197125830.710007,192458108.847251
0,344,442492.674182,442492.674182,5110214.536938,442492.674182,323461.714307,197568323.384189,192781570.561558
0,345,585024.596379,585024.596379,5371777.419009,585024.596379,481964.386615,198153347.980568,193263534.948173
0,346,460021.39177,460021.39177,5349834.424165,460021.39177,481165.571081,198613369.372338,193744700.519254
0,347,679999.353282,679999.353282,5548668.206367,679999.353282,1352148.574868,199293368.72562,195096849.094122
0,348,470237.810792,470237.810792,4666757.442291,470237.810792,1400727.024771,199763606.536412,196497576.118893
