suite,configuration,method,window,workload_replay_count,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,mean_actual_grid_cost_usd,mean_actual_operating_cost_usd,mean_actual_carbon_kg,mean_actual_curtailment_mwh,mean_batch_adjustment_mwh,max_batch_adjustment_mwh,workload_violation_count,workload_violation_rate,workload_mean_violation_magnitude_all,workload_mean_violation_magnitude_conditional,workload_max_violation_magnitude,grid_limit_violation_count,grid_limit_violation_rate,grid_limit_mean_violation_magnitude_all,grid_limit_mean_violation_magnitude_conditional,grid_limit_max_violation_magnitude,ramp_violation_count,ramp_violation_rate,ramp_mean_violation_magnitude_all,ramp_mean_violation_magnitude_conditional,ramp_max_violation_magnitude
sensitivity,tv_dro_bess_cost_40,tv_dro,2025-01-01,100,True,True,20,,0.01,0.7,40.0,optimal_decomposed,67.51715679996414,67.51650410000002,15757.638595487313,109.08080413837953,15866.719399625692,16298.924693441906,16408.005497580285,203377.0002033116,0.010233356034197066,50.76691424333115,61.120020040384915,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_40,tv_dro,2025-04-01,100,True,True,20,,0.01,0.7,40.0,optimal_decomposed,69.59784689999651,69.5972189999884,15853.177023963228,274.2381862780039,16127.415210241232,16107.546994975966,16381.785181253972,125963.44125012595,0.042263996154032465,53.80151559719271,68.0010712697373,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_40,tv_dro,2025-07-01,100,True,True,20,,0.01,0.7,40.0,optimal_decomposed,71.60925789998146,71.60862120002275,16011.609746938944,206.20278238127386,16217.812529320217,16845.47372276215,17051.676505143427,171514.83268670307,0.0,53.66683933886061,68.13811424212615,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_40,tv_dro,2025-10-01,100,True,True,20,,0.01,0.7,40.0,optimal_decomposed,67.61538710002787,67.61467400001129,16862.264401550885,144.2588427207155,17006.5232442716,16958.657411079657,17102.916253800373,174473.8701504253,0.0,51.31546575053243,64.47666152072968,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p6,tv_dro,2025-01-01,100,True,True,20,,0.01,0.6,20.0,optimal_decomposed,67.06391369999619,67.06314719998045,14723.158131471904,222.04876270835004,14945.206894180254,15248.617800998729,15470.66656370708,191712.6164402962,0.025384491217746247,44.519058831615155,53.322104025611644,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p6,tv_dro,2025-04-01,100,True,True,20,,0.01,0.6,20.0,optimal_decomposed,69.20909519999987,69.20807119994424,14371.329288217106,560.7463620849578,14932.075650302064,14647.034397499106,15207.780759584064,117437.38261027196,0.0947187746508219,45.32386842114201,56.71189306163001,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p6,tv_dro,2025-07-01,100,True,True,20,,0.01,0.6,20.0,optimal_decomposed,70.71915649995208,70.71848689997569,14764.536456303287,342.2524096293182,15106.788865932605,15611.87827998003,15954.130689609348,161237.94954537885,0.012556982985027856,47.88863712625344,59.522810429237026,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p6,tv_dro,2025-10-01,100,True,True,20,,0.01,0.6,20.0,optimal_decomposed,66.31807939999271,66.31739480001852,15127.907459598988,711.3659005380589,15839.273360137047,15236.927086670396,15948.292987208457,163440.6365637223,0.005694727339650163,44.54660075290744,54.32136219657218,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p7,tv_dro,2025-01-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,67.58010459999787,67.57944489998044,15516.974442964121,232.19530203653986,15749.169745000661,16066.635756578486,16298.831058615026,202838.94075988707,0.04466994266640457,51.138698374095554,61.49632652163706,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p7,tv_dro,2025-04-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,69.37571089999983,69.37510540004587,15230.164208549626,581.4444610918978,15811.608669641524,15505.362579983044,16086.807041074942,124952.28489007248,0.04899106839410381,52.550644291287554,64.9563847870321,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p7,tv_dro,2025-07-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,71.7897088000318,71.78910069999984,15657.731142734276,365.25390486432093,16022.985047598597,16502.570707375493,16867.824612239812,171439.31743751018,0.0,55.208997643636486,68.76411612109632,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p7,tv_dro,2025-10-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,67.36160460003885,67.36099269997794,15970.198114112418,733.0875805686111,16703.285694681028,16079.695780647337,16812.78336121595,173400.68793353875,0.022733727101414743,51.527748230917624,62.7489223322507,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p8,tv_dro,2025-01-01,100,True,True,20,,0.01,0.8,20.0,optimal_decomposed,67.29842130001634,67.29762229998596,16318.852098274434,237.742768426204,16556.594866700638,16888.005314441823,17125.748082868027,213935.85540580112,0.03819432435223964,57.07132006299783,68.67488732145831,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p8,tv_dro,2025-04-01,100,True,True,20,,0.01,0.8,20.0,optimal_decomposed,68.42258399998536,68.42194600001676,16080.024754717351,613.3146104034541,16693.339365120806,16347.437241925523,16960.751852328976,132483.46451726937,0.05387413177517347,59.814169572169334,74.11855168287927,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p8,tv_dro,2025-07-01,100,True,True,20,,0.01,0.8,20.0,optimal_decomposed,71.2841397000011,71.28346639999654,16552.01847219088,388.93697556163426,16940.955447752516,17416.144075365773,17805.081050927412,181726.60768513664,0.0,61.24120258055816,76.41854784408841,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_capacity_fraction_0p8,tv_dro,2025-10-01,100,True,True,20,,0.01,0.8,20.0,optimal_decomposed,68.05759179999586,68.05700609995984,16802.370249071006,767.6074220065199,17569.977671077526,16912.15908695984,17679.766508966357,183375.79919113134,0.016139506096973476,58.022240173635836,70.85921363990582,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
